username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
autor nulo,https://github.com/abrt/abrt,3746b7627218438ae7d781fc8b18a221454e9091,Python,78.0,70.0,8.0
bmr-cymru,https://github.com/sosreport/sos,d7759d3ddae5fe99a340c88a1d370d65cfa73fd6,Python,3.0,3.0,0.0
autor nulo,https://github.com/trevp/tlslite,aca8d4f898b436ff6754e1a9ab96cae976c8a853,Python,6.0,6.0,0.0
npmccallum,https://github.com/latchset/kdcproxy,f274aa6787cb8b3ec1cc12c440a56665b7231882,Python,7.0,6.0,1.0
asmacdo,https://github.com/pulp/pulp,b542d7465f7e6e02e1ea1aec059ac607a65cefe7,Python,267.0,209.0,58.0
abadger,https://github.com/ansible/ansible,952166f48eb0f5797b75b160fd156bbe1e8fc647,Python,92.0,56.0,36.0
abadger,https://github.com/ansible/ansible,ca2f2c4ebd7b5e097eab0a710f79c1f63badf95b,Python,154.0,93.0,61.0
Carreau,https://github.com/jupyter/notebook,35f32dd2da804d108a3a3585b69ec3295b2677ed,Python,4.0,3.0,1.0
twangboy,https://github.com/twangboy/salt,c0689e32154c41f59840ae10ffc5fbfa30618710,Python,10.0,6.0,4.0
autor nulo,https://github.com/Unrud/Radicale,bcaf452e516c02c9bed584a73736431c5e8831f1,Python,10.0,10.0,0.0
Unrud,https://github.com/Unrud/Radicale,4bfe7c9f7991d534c8b9fbe153af9d341f925f98,Python,5.0,4.0,1.0
puiterwijk,https://github.com/fedora-infra/mirrormanager2,2e227f6023477cbdbefd577f15d0846aa40c8775,Python,7.0,6.0,1.0
puiterwijk,https://github.com/fedora-infra/mirrormanager2,eb9b542bc818071b9eee41c3583b7e6e172b3a53,Python,8.0,4.0,4.0
fruechel,https://github.com/rohe/pysaml2,6e09a25d9b4b7aa7a506853210a9a14100b8bc9b,Python,101.0,95.0,6.0
leonelcamara,https://github.com/web2py/web2py,944d8bd8f3c5cf8ae296fc03d149056c65358426,Python,11.0,9.0,2.0
mitsuhiko,https://github.com/pallets/jinja,9b53045c34e61013dc8f09b7e52a555fa16bed16,Python,148.0,143.0,5.0
autor nulo,https://github.com/Unrud/Radicale,b4b3d51f33c7623d312f289252dd7bbb8f58bbe6,Python,110.0,77.0,33.0
mdipierro,https://github.com/web2py/web2py,9706d125b42481178d2b423de245f5d2faadbf40,Python,2.0,0.0,2.0
bachradsusi,https://github.com/fedora-selinux/setroubleshoot,5cd60033ea7f5bdf8c19c27b23ea2d773d9b09f5,Python,10.0,8.0,2.0
bachradsusi,https://github.com/fedora-selinux/setroubleshoot,2d12677629ca319310f6263688bb1b7f676c01b7,Python,17.0,10.0,7.0
simo5,https://github.com/latchset/jwcrypto,eb5be5bd94c8cae1d7f3ba9801377084d8e5a7ba,Python,17.0,17.0,0.0
autor nulo,https://github.com/ghantoos/lshell,a686f71732a3d0f16df52ef46ab8a49ee0083c68,Python,58.0,39.0,19.0
autor nulo,https://github.com/ghantoos/lshell,e72dfcd1f258193f9aaea3591ecbdaed207661a0,Python,19.0,18.0,1.0
dLobatog,https://github.com/theforeman/foreman,5f606e11cf39719bf62f8b1f3396861b32387905,Python,1359.0,802.0,557.0
bachradsusi,https://github.com/SELinuxProject/selinux,acca96a135a4d2a028ba9b636886af99c0915379,Python,13.0,9.0,4.0
