username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
brocaar,https://github.com/brocaar/chirpstack-network-server,f996bb0c6c85281b5658f59ff09db1b4a73db453,Go,29.0,10.0,19.0
melekes,https://github.com/tendermint/tendermint,e2d6859afd7dba4cf97c7f7d412e7d8fc908d1cd,Go,66.0,64.0,2.0
mtharp,https://github.com/sassoftware/go-rpmutils,a64058cf21b8aada501bba923c9aab66fb6febf0,Go,51.0,43.0,8.0
mtrmac,https://github.com/containers/image,4c7a23f82ef09127b0ff28366d1cf31316dd6cc1,Go,7.0,6.0,1.0
cmwaters,https://github.com/tendermint/tendermint,a2a6852ab99e4a0f9e79f0ea8c1726e262e25c76,Go,301.0,205.0,96.0
shizhMSFT,https://github.com/deislabs/oras,96cd90423303f1bb42bd043cb4c36085e6e91e8e,Go,174.0,170.0,4.0
harshavardhana,https://github.com/minio/minio,eb6871ecd960d570f70698877209e6db181bf276,Go,70.0,42.0,28.0
NickMeves,https://github.com/oauth2-proxy/oauth2-proxy,780ae4f3c99b579cb2ea9845121caebb6192f725,Go,21.0,14.0,7.0
zwass,https://github.com/fleetdm/fleet,f68f4238e83b45b2164e4ed05df14af0f06eaf40,Go,32.0,22.0,10.0
harshavardhana,https://github.com/minio/minio,039f59b552319fcc2f83631bb421a7d4b82bc482,Go,87.0,63.0,24.0
autor nulo,https://github.com/minio/minio,e197800f9055489415b53cf137e31e194aaf7ba0,Go,297.0,165.0,132.0
qianjunakasumi,https://github.com/kongchuanhujiao/server,9a125624f219e496bdf4b07b404816d5a309bdc1,Go,61.0,34.0,27.0
calmh,https://github.com/syncthing/syncthing,fb4fdaf4c0a79c22cad000c42ac1394e3ccb6a97,Go,4.0,4.0,0.0
NickMeves,https://github.com/oauth2-proxy/oauth2-proxy,0279fa7dff1752f1710707dbd1ffac839de8bbfc,Go,38.0,13.0,25.0
wass3r,https://github.com/go-vela/server,cb4352918b8ecace9fe969b90404d337b0744d46,Go,86.0,85.0,1.0
sethvargo,https://github.com/google/exposure-notifications-verification-server,eb8cf40b12dbe79304f1133c06fb73419383cd95,Go,34.0,34.0,0.0
cyphar,https://github.com/opencontainers/umoci,d9efc31daf2206f7d3fdb839863cf7a576a2eb57,Go,5.0,5.0,0.0
ulikunitz,https://github.com/ulikunitz/xz,69c6093c7b2397b923acf82cb378f55ab2652b9b,Go,18.0,17.0,1.0
cyphar,https://github.com/opencontainers/runc,0ca91f44f1664da834bc61115a849b56d22f595f,Go,365.0,229.0,136.0
FiloSottile,https://github.com/golang/go,d95ca9138026cbe40e0857d76a81a16d03230871,Go,318.0,298.0,20.0
awalterschulze,https://github.com/gogo/protobuf,b03c65ea87cdc3521ede29f62fe3ce239267c1bc,Go,2197.0,597.0,1600.0
james-d-elliott,https://github.com/authelia/authelia,c62dbd43d6e69ae81530e7c4f8763857f8ff1dda,Go,4.0,3.0,1.0
DaneEveritt,https://github.com/pterodactyl/wings,e0078eee0a71d61573a94c75e6efcad069d78de3,Go,47.0,32.0,15.0
unknwon,https://github.com/sourcegraph/sourcegraph,6e51f4546368d959a1f9f173d16e5f20c55deb56,Go,5.0,5.0,0.0
nigeltao,https://github.com/golang/net,37e1c6afe02340126705deced573a85ab75209d7,Go,46.0,45.0,1.0
aspacca,https://github.com/dutchcoders/transfer.sh,9df18fdc69de2e71f30d8c1e6bfab2fda2e52eb4,Go,39.0,26.0,13.0
hdonnay,https://github.com/quay/claircore,691f2023a1720a0579e688b69a2f4bfe1f4b7821,Go,51.0,48.0,3.0
o1egl,https://github.com/filebrowser/filebrowser,201329abce4e92ae9071b9ded81e267aae159fbd,Go,6.0,6.0,0.0
xiaokangwang,https://github.com/v2fly/v2ray-core,c1af2bfd7aa59a4482aa7f6ec4b9208c1d350b5c,Go,23.0,22.0,1.0
robert-zaremba,https://github.com/cosmos/cosmos-sdk,68ab790a761e80d3674f821794cf18ccbfed45ee,Go,64.0,54.0,10.0
harshavardhana,https://github.com/minio/minio,415bbc74aacd53a120e54a663e941b1809982dbd,Go,80.0,66.0,14.0
StevenWeathers,https://github.com/StevenWeathers/thunderdome-planning-poker,f1524d01e8a0f2d6c3db5461c742456c692dd8c1,Go,2.0,1.0,1.0
cyphar,https://github.com/opencontainers/runc,d72d057ba794164c3cce9451a00b72a78b25e1ae,Go,29.0,28.0,1.0
dsotirakis,https://github.com/grafana/grafana,c798c0e958d15d9cc7f27c72113d572fa58545ce,Go,46.0,43.0,3.0
marefr,https://github.com/grafana/grafana,d6ec6f8ad28f0212e584406730f939105ff6c6d3,Go,21.0,13.0,8.0
crosbymichael,https://github.com/containerd/containerd,a731039238c62be081eb8c31525b988415745eea,Go,26.0,25.0,1.0
dweomer,https://github.com/dweomer/containerd,f7f08f0e34fb97392b0d382e58916d6865100299,Go,26.0,1.0,25.0
donatello,https://github.com/minio/minio,5a96cbbeaabd0a82b0fe881378e7c21c85091abf,Go,174.0,143.0,31.0
VijayanB,https://github.com/opensearch-project/opensearch-cli,69dc712d0d0d05dc2bc2bd0d733c73e3641b633a,Go,8.0,6.0,2.0
