username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
corneliusweiss,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM,24e39e1e930097b8793a03b8864d3c484ede546b,JavaScript,29.0,11.0,18.0
corneliusweiss,https://github.com/tine20/Tine-2.0-Open-Source-Groupware-and-CRM,bc8a6fbd3128cf5ef27d808f6c6ba869fdc2262b,JavaScript,54.0,31.0,23.0
felixrieseberg,https://github.com/felixrieseberg/windows-build-tools,9835d33e68f2cb5e4d148e954bb3ed0221d98e90,JavaScript,2.0,1.0,1.0
ljharb,https://github.com/caolan/forms,bc01e534a0ff863dedb2026a50bd03153bbc6a5d,JavaScript,31.0,21.0,10.0
martinthomson,https://github.com/socketio/socket.io,67b4eb9abdf111dfa9be4176d1709374a2b4ded8,JavaScript,98.0,92.0,6.0
iglocska,https://github.com/MISP/MISP,599b3638384bfe49fa527bcb060f3f608a296996,JavaScript,18.0,9.0,9.0
rasendubi,https://github.com/NixOS/nixpkgs,fa4fe7110566d8370983fa81f2b04a833339236d,JavaScript,12.0,11.0,1.0
epozuelo,https://github.com/GNOME/gnome-shell,ff425d1db7082e2755d2a405af53861552acf2a1,JavaScript,12.0,10.0,2.0
MarshallOfSound,https://github.com/electron/electron,ce361a12e355f9e1e99c989f1ea056c9e502dbe7,JavaScript,3.0,2.0,1.0
autor nulo,https://github.com/BlackCatDevelopment/BlackCatCMS,a817755828cd0bfd4b87b0eb5cec59ffe57d3c3e,JavaScript,97.0,50.0,47.0
iglocska,https://github.com/MISP/MISP,5efc07b12f82301a6086fd3433fedd69fe7119d3,JavaScript,2.0,1.0,1.0
mbroadst,https://github.com/mongodb/js-bson,bd61c45157c53a1698ff23770160cf4783e9ea4a,JavaScript,7.0,7.0,0.0
dpvc,https://github.com/mathjax/MathJax,a55da396c18cafb767a26aa9ad96f6f4199852f1,JavaScript,15.0,9.0,6.0
commenthol,https://github.com/ua-parser/uap-core,010ccdc7303546cd22b9da687c29f4a996990014,JavaScript,2.0,1.0,1.0
TorsteinHonsi,https://github.com/highcharts/highcharts,7c547e1e0f5e4379f94396efd559a566668c0dfa,JavaScript,95.0,75.0,20.0
mafintosh,https://github.com/mafintosh/tar-fs,06672828e6fa29ac8551b1b6f36c852a9a3c58a2,JavaScript,2.0,1.0,1.0
mikermcneil,https://github.com/balderdashy/sails-hook-sockets,0533a4864b1920fd8fbb5287bc0889193c5faf44,JavaScript,5.0,4.0,1.0
mikermcneil,https://github.com/balderdashy/sails-hook-sockets,ff02114eaec090ee51db48435cc32d451662606e,JavaScript,3.0,3.0,0.0
jaw187,https://github.com/jaw187/node-traceroute,b99ee024a01a40d3d20a92ad3769cc78a3f6386f,JavaScript,63.0,28.0,35.0
doowb,https://github.com/jonschlinkert/mixin-deep,578b0bc5e74e14de9ef4975f504dc698796bdf9c,JavaScript,4.0,4.0,0.0
doowb,https://github.com/jonschlinkert/assign-deep,19953a8c089b0328c470acaaaf6accdfcb34da11,JavaScript,2.0,1.0,1.0
jdalton,https://github.com/lodash/lodash,d8e069cc3410082e44eb18fcf8e7f3d08ebe1d4a,JavaScript,35.0,32.0,3.0
doowb,https://github.com/jonschlinkert/merge-deep,2c33634da7129a5aefcc262d2fec2e72224404e5,JavaScript,2.0,1.0,1.0
doowb,https://github.com/jonschlinkert/defaults-deep,c873f341327ad885ff4d0f23b3d3bca31b0343e5,JavaScript,4.0,4.0,0.0
3rd-Eden,https://github.com/unshiftio/url-parse,53b1794e54d0711ceb52505e0f74145270570d5a,JavaScript,59.0,50.0,9.0
zkat,https://github.com/npm/npm,74e149da6efe6ed89477faa81fef08eee7999ad0,JavaScript,56.0,28.0,28.0
autor nulo,https://github.com/ether/etherpad-lite,ffe24c3dd93efc73e0cbf924db9a0cc40be9511b,JavaScript,2.0,1.0,1.0
peterbraden,https://github.com/peterbraden/node-opencv,81a4b8620188e89f7e4fc985f3c89b58d4bcc86b,JavaScript,6.0,3.0,3.0
petersirka,https://github.com/totaljs/cms,75205f93009db3cf8c0b0f4f1fc8ab82d70da8ad,JavaScript,2.0,1.0,1.0
patriksimek,https://github.com/patriksimek/vm2,4b22d704e4794af63a5a2d633385fd20948f6f90,JavaScript,32.0,16.0,16.0
Atinux,https://github.com/Atinux/schema-inspector,345a7b2eed11bb6128421150d65f4f83fdbb737d,JavaScript,8.0,4.0,4.0
snoopysecurity,https://github.com/Turistforeningen/node-im-resize,de624dacf6a50e39fe3472af1414d44937ce1f03,JavaScript,4.0,4.0,0.0
snoopysecurity,https://github.com/Turistforeningen/node-im-metadata,ea15dddbe0f65694bfde36b78dd488e90f246639,JavaScript,15.0,9.0,6.0
rhalff,https://github.com/rhalff/dot-object,f76cff5fe6d01d30ce110d8f454db2e5bd28a7de,JavaScript,307.0,188.0,119.0
remy,https://github.com/remy/undefsafe,f272681b3a50e2c4cbb6a8533795e1453382c822,JavaScript,15.0,15.0,0.0
autor nulo,https://github.com/vega/vega,8f33a0b5170d7de4f12fc248ec0901234342367b,JavaScript,20.0,18.0,2.0
mgol,https://github.com/jquery/jquery,753d591aea698e57d6db58c9f722cd0808619b1b,JavaScript,10.0,9.0,1.0
iglocska,https://github.com/MISP/MISP,62f15433e42fb92e45bd57dd6fc0c0bf53deb6fc,JavaScript,4.0,3.0,1.0
davidjgraph,https://github.com/jgraph/mxgraph,76e8e2809b622659a9c5ffdc4f19922b7a68cfa3,JavaScript,15.0,11.0,4.0
isaacs,https://github.com/npm/fstream,6a77d2fa6e1462693cf8e46f930da96ec1b0bb22,JavaScript,2.0,1.0,1.0
mokaddem,https://github.com/MISP/MISP,26bedd8a68c32a2f14460a8eac2a9fb09923392b,JavaScript,5.0,4.0,1.0
yurikuzn,https://github.com/espocrm/espocrm,4ab7d19776011288b875abd3eef1e1f6f75289e2,JavaScript,91.0,59.0,32.0
vkarpov15,https://github.com/Automattic/mongoose,f3eca5b94d822225c04e96cbeed9f095afb3c31c,JavaScript,6.0,6.0,0.0
brusch,https://github.com/pimcore/pimcore,ca036e9f86bb5cdb3dac0930ec131e5f35e26c5f,JavaScript,3.0,3.0,0.0
invalid-email-address,https://github.com/3s3s/opentrade,a3eb3c645cfd1f3d310c10e4fb1f2f64a4d5e45e,JavaScript,79.0,45.0,34.0
w8tcha,https://github.com/w8tcha/CKEditor-oEmbed-Plugin,10f6169e39510bbf5af913886037044458b9dc9b,JavaScript,3.0,0.0,3.0
kmcb777,https://github.com/mjmlio/mjml,30e29ed2cdaec8684d60a6d12ea07b611c765a12,JavaScript,2.0,2.0,0.0
dvz,https://github.com/mybb/mybb,37ad29dcd25489a37bdd89ebac761f22492558b0,JavaScript,13.0,6.0,7.0
psychobunny,https://github.com/psychobunny/nodebb-plugin-blog-comments,cf43beedb05131937ef46f365ab0a0c6fa6ac618,JavaScript,4.0,2.0,2.0
NGPixel,https://github.com/Requarks/wiki,084dcd69d1591586ee4752101e675d5f0ac6dcdc,JavaScript,10.0,8.0,2.0
NGPixel,https://github.com/Requarks/wiki,a57d9af34c15adbf460dde6553d964efddf433de,JavaScript,8.0,4.0,4.0
JohnMcLear,https://github.com/ether/etherpad-lite,53f126082a8b3d094e48b159f0f0bc8a5db4b2f4,JavaScript,5.0,5.0,0.0
jordan-wright,https://github.com/gophish/gophish,b25f5ac5e468f6730e377f43c7995e18f8fccc2b,JavaScript,1947.0,1938.0,9.0
jordan-wright,https://github.com/gophish/gophish,90fed5a575628b89eaf941e1627b49e0f3693812,JavaScript,4.0,2.0,2.0
jordan-wright,https://github.com/gophish/gophish,4e9b94b641755f359542b246cc0c555fa3bc6715,JavaScript,8.0,4.0,4.0
knowledgecode,https://github.com/knowledgecode/date-and-time,9e4b501eacddccc8b1f559fb414f48472ee17c2a,JavaScript,16.0,8.0,8.0
pietroalbini,https://github.com/rust-lang/mdBook,32abeef088e98327ca0dfccdad92e84afa9d2e9b,JavaScript,5.0,5.0,0.0
sebhildebrandt,https://github.com/sebhildebrandt/systeminformation,bad372e654cdd549e7d786acbba0035ded54c607,JavaScript,3.0,3.0,0.0
isaymatato,https://github.com/isaymatato/deepref,24935e6a1060cb09c641d3075982f0b44cfca4c2,JavaScript,14.0,13.0,1.0
loge5,https://github.com/loge5/conf-cfg-ini,3a88a6c52c31eb6c0f033369eed40aa168a636ea,JavaScript,16.0,15.0,1.0
taoyuan,https://github.com/taoyuan/ntesseract,fcbc36f381798b4362179c0cdf9961b437c7b619,JavaScript,6.0,5.0,1.0
MrP,https://github.com/MrP/image-tiler,f4a0b13a4bf43655fc4013e04bbceaf77aecbeb8,JavaScript,38.0,19.0,19.0
autor nulo,https://github.com/DataTables/DataTablesSrc,a51cbe99fd3d02aa5582f97d4af1615d11a1ea03,JavaScript,2.0,1.0,1.0
petersirka,https://github.com/totaljs/framework,6192491ab2631e7c1d317c221f18ea613e2c18a5,JavaScript,3.0,2.0,1.0
petersirka,https://github.com/totaljs/framework,b3f901561d66ab799a4a99279893b94cad7ae4ff,JavaScript,4.0,4.0,0.0
vkarpov15,https://github.com/aheckmann/mquery,792e69fd0a7281a0300be5cade5a6d7c1d468ad4,JavaScript,29.0,29.0,0.0
bcaller,https://github.com/socketio/socket.io-parser,dcb942d24db97162ad16a67c2a0cf30875342d55,JavaScript,17.0,7.0,10.0
NGPixel,https://github.com/Requarks/wiki,9e08718ee904046f8b2294ef6ac79e8a75a451e3,JavaScript,14.0,13.0,1.0
mikaelbr,https://github.com/mikaelbr/mversion,6c76c9efd27c7ff5a5c6f187e8b7a435c4722338,JavaScript,241.0,141.0,100.0
LukeTowers,https://github.com/octobercms/october,b384954a29b89117e1c0d6035b3ede4f46df67c5,JavaScript,89.0,85.0,4.0
nicknisi,https://github.com/dojo/dojo,20a00afb68f5587946dc76fbeaa68c39bda2171d,JavaScript,8.0,7.0,1.0
nicknisi,https://github.com/dojo/dojox,47d1b302b5b23d94e875b77b9b9a8c4f5622c9da,JavaScript,2.0,1.0,1.0
autor nulo,https://github.com/auth0/auth0.js,355ca749b229fb93142f0b3978399b248d710828,JavaScript,173.0,172.0,1.0
mithunsatheesh,https://github.com/mithunsatheesh/node-rules,100862223904bb6478fcc33b701c7dee11f7b832,JavaScript,31.0,0.0,31.0
eivindfjeldstad,https://github.com/eivindfjeldstad/dot,774e4b0c97ca35d2ae40df2cd14428d37dd07a0b,JavaScript,77.0,65.0,12.0
aFarkas,https://github.com/aFarkas/lazysizes,3720ab8262552d4e063a38d8492f9490a231fd48,JavaScript,18.0,14.0,4.0
Siebes,https://github.com/yahoo/serialize-javascript,f21a6fb3ace2353413761e79717b2d210ba6ccbd,JavaScript,66.0,61.0,5.0
jcoglan,https://github.com/faye/websocket-extensions-node,29496f6838bfadfe5a2f85dff33ed0ba33873237,JavaScript,7.0,6.0,1.0
dead-horse,https://github.com/thenables/thenify,0d94a24eb933bc835d568f3009f4d269c4c4c17a,JavaScript,87.0,54.0,33.0
autor nulo,https://github.com/mikaelbr/mversion,b7a8b32600e60759a7ad3921ec4a2750bf173482,JavaScript,2.0,1.0,1.0
vladikoff,https://github.com/gruntjs/grunt,e350cea1724eb3476464561a380fb6a64e61e4e7,JavaScript,20.0,16.0,4.0
nfriedly,https://github.com/nfriedly/node-bestzip,45d4a901478c6a8f396c8b959dd6cf8fd3f955b6,JavaScript,925.0,798.0,127.0
faisalman,https://github.com/faisalman/ua-parser-js,233d3bae22a795153a7e6638887ce159c63e557d,JavaScript,4.0,2.0,2.0
