username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
eldy,https://github.com/Dolibarr/dolibarr,526a80dd202bbca396687a502d52c27e06e97fff,PHP,27.0,17.0,10.0
brendo,https://github.com/symphonycms/symphony-2,6c8aa4e9c810994f7632837487426867ce50f468,PHP,4.0,3.0,1.0
chillu,https://github.com/chillu/silverstripe-framework,3e88c98ca513880e2b43ed7f27ade17fef5d9170,PHP,3.0,3.0,0.0
harveykane,https://github.com/JojoCMS/Jojo-CMS,972757c4500d94b4b1306bf092e678add3a987d8,PHP,12.0,8.0,4.0
nijel,https://github.com/phpmyadmin/phpmyadmin,dedd542cdaf1606ca9aa3f6f8f8adb078d8ad549,PHP,13.0,11.0,2.0
lem9,https://github.com/phpmyadmin/phpmyadmin,ffa720d90a79c1f33cf4c5a33403d09a67b42a66,PHP,3.0,3.0,0.0
lem9,https://github.com/phpmyadmin/phpmyadmin,1f6bc0b707002e26cab216b9e57b4d5de764de48,PHP,25.0,18.0,7.0
lem9,https://github.com/phpmyadmin/phpmyadmin,d3fafdfba0807068196655e9b6d16c5d1d3ccf8a,PHP,2.0,2.0,0.0
autor nulo,https://github.com/DavidJClark/phpVMS-PopUpNews,5cadf9cbf4d0872a879666ea594be356fad5897e,PHP,8.0,6.0,2.0
autor nulo,https://github.com/DavidJClark/phpVMS-PopUpNews,efaffa04ef87db1722d69ac7bfc07be71ce2dccf,PHP,2.0,2.0,0.0
ruleant,https://github.com/phpmyadmin/phpmyadmin,9b3551601ce714adb5e3f428476052f0ec6093bf,PHP,3.0,2.0,1.0
atrol,https://github.com/mantisbt/mantisbt,0002d106a6cd35cb0a6fe03246531a4e3f32c9d0,PHP,4.0,2.0,2.0
willnorris,https://github.com/openid/php-openid,625c16bb28bb120d262b3f19f89c2c06cb9b0da9,PHP,9.0,8.0,1.0
trustmaster,https://github.com/Cotonti/Cotonti,45eec046391afabb676b62b9201da0cd530360b4,PHP,2.0,1.0,1.0
