username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
autor nulo,https://github.com/ImageMagick/ImageMagick,5f21230b657ccd65452dd3d94c5b5401ba691a2d,Objective-C,8.0,7.0,1.0
autor nulo,https://github.com/ImageMagick/ImageMagick,4a334bbf5584de37c6f5a47c380a531c8c4b140a,Objective-C,76.0,61.0,15.0
autor nulo,https://github.com/ImageMagick/ImageMagick6,bb812022d0bc12107db215c981cab0b1ccd73d91,Objective-C,20.0,17.0,3.0
autor nulo,https://github.com/ImageMagick/ImageMagick,7c2c5ba5b8e3a0b2b82f56c71dfab74ed4006df7,Objective-C,15.0,11.0,4.0
autor nulo,https://github.com/ImageMagick/ImageMagick6,f6ffc702c6eecd963587273a429dcd608c648984,Objective-C,15.0,11.0,4.0
swisspol,https://github.com/swisspol/GCDWebServer,02738433bf2e1b820ef48f04edd15df304081802,Objective-C,22.0,16.0,6.0
autor nulo,https://github.com/ImageMagick/ImageMagick6,614a257295bdcdeda347086761062ac7658b6830,Objective-C,1.0,1.0,0.0
autor nulo,https://github.com/ImageMagick/ImageMagick,c5d012a46ae22be9444326aa37969a3f75daa3ba,Objective-C,1.0,1.0,0.0
autor nulo,https://github.com/ImageMagick/ImageMagick,a77d8d97f5a7bced0468f0b08798c83fb67427bc,Objective-C,2.0,1.0,1.0
autor nulo,https://github.com/ImageMagick/ImageMagick,c78993d138bf480ab4652b5a48379d4ff75ba5f7,Objective-C,13.0,8.0,5.0
autor nulo,https://github.com/ImageMagick/ImageMagick,ecf7c6b288e11e7e7f75387c5e9e93e423b98397,Objective-C,3.0,2.0,1.0
autor nulo,https://github.com/ImageMagick/ImageMagick,ec9c8944af2bfc65c697ca44f93a727a99b405f1,Objective-C,10.0,8.0,2.0
autor nulo,https://github.com/ImageMagick/ImageMagick,1e6a3ace073c9ec9c71e439c111d23c6e66cb6ae,Objective-C,4.0,4.0,0.0
autor nulo,https://github.com/ImageMagick/ImageMagick,8a43abefb38c5e29138e1c9c515b313363541c06,Objective-C,2.0,2.0,0.0
autor nulo,https://github.com/ImageMagick/ImageMagick,306c1f0fa5754ca78efd16ab752f0e981d4f6b82,Objective-C,26.0,17.0,9.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,8ee24e7949a203d234489f9da2c5bf45a7d5157d,Objective-C,2.0,1.0,1.0
jblandry,https://github.com/absolunet/kafe,c644c798bfcdc1b0bbb1f0ca59e2e2664ff3fdd0,Objective-C,5.0,4.0,1.0
hifoolno,https://github.com/ImageMagick/ImageMagick,5af1dffa4b6ab984b5f13d1e91c95760d75f12a6,Objective-C,26.0,13.0,13.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,49847ae69a4e1a97ae7f2db5e217c77721e37948,Objective-C,5.0,5.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,801c1c6be5324219689c98e1bd3e0ca365ee834d,Objective-C,4.0,4.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,8e45822aa0b9f5df4b4c64f221e64dc930a70a9d,Objective-C,3.0,3.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,6841e522a3e7d48706a02e8819836e809f738682,Objective-C,1.0,1.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,537bc7c723439b9194a358f64d871dd326c18887,Objective-C,7.0,7.0,0.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,bb6a0383ed553c286f87ca88c207f6774d5c4a8f,Objective-C,11.0,11.0,0.0
dlemstra,https://github.com/ImageMagick/ImageMagick,01faddbe2711a4156180c4a92837e2f23683cc68,Objective-C,10.0,7.0,3.0
dlemstra,https://github.com/ImageMagick/ImageMagick,35893e7cad78ce461fcaffa56076c11700ba5e4e,Objective-C,5.0,4.0,1.0
mihaimaruseac,https://github.com/tensorflow/tensorflow,4f38b1ac8e42727e18a2f0bde06d3bee8e77b250,Objective-C,11.0,8.0,3.0
autor nulo,https://github.com/ImageMagick/ImageMagick,ca3654ebf7a439dc736f56f083c9aa98e4464b7f,Objective-C,2.0,2.0,0.0
autor nulo,https://github.com/ImageMagick/ImageMagick6,e6ea5876e0228165ee3abc6e959aa174cee06680,Objective-C,2.0,2.0,0.0
xiaoxiaoafeifei,https://github.com/ImageMagick/ImageMagick,9c9a84cec4ab28ee0b57c2b9266d6fbe68183512,Objective-C,2.0,1.0,1.0
autor nulo,https://github.com/ImageMagick/ImageMagick6,29c8abce0da56b536542f76a9ddfebdaab5b2943,Objective-C,4.0,2.0,2.0
xiaoxiaoafeifei,https://github.com/ImageMagick/ImageMagick,f221ea0fa3171f0f4fdf74ac9d81b203b9534c23,Objective-C,4.0,2.0,2.0
autor nulo,https://github.com/ImageMagick/ImageMagick6,dc070da861a015d3c97488fdcca6063b44d47a7b,Objective-C,6.0,4.0,2.0
xiaoxiaoafeifei,https://github.com/ImageMagick/ImageMagick,eac8ce4d873f28bb6a46aa3a662fb196b49b95d0,Objective-C,4.0,2.0,2.0
